name,address,size_bytes,decompiled_lines,status
on_confirm_notify,004d2e20,129,26,ok
txp_plan_stream_chunk.isra.0,004d2eb0,169,45,ok
tx_helper_append_iovec,004d2f70,198,46,ok
tx_helper_commit,004d3040,323,53,ok
txp_generate_pre_token,004d31a0,721,136,ok
ossl_quic_tx_packetiser_set_validated,004d3490,12,9,ok
ossl_quic_tx_packetiser_add_unvalidated_credit,004d34a0,48,19,ok
ossl_quic_tx_packetiser_consume_unvalidated_credit,004d34d0,39,19,ok
ossl_quic_tx_packetiser_check_unvalidated_credit,004d3500,13,8,ok
ossl_quic_tx_packetiser_new,004d3510,400,44,ok
ossl_quic_tx_packetiser_free,004d36b0,241,35,ok
ossl_quic_tx_packetiser_set_initial_token,004d37b0,165,32,ok
ossl_quic_tx_packetiser_set_protocol_version,004d3860,12,9,ok
ossl_quic_tx_packetiser_set_cur_dcid,004d3870,86,26,ok
ossl_quic_tx_packetiser_set_cur_scid,004d38d0,85,26,ok
ossl_quic_tx_packetiser_set_peer,004d3930,37,15,ok
ossl_quic_tx_packetiser_set_ack_tx_cb,004d3960,15,10,ok
ossl_quic_tx_packetiser_set_qlog_cb,004d3970,12,9,ok
ossl_quic_tx_packetiser_discard_enc_level,004d3980,107,20,ok
ossl_quic_tx_packetiser_notify_handshake_complete,004d39f0,8,9,ok
ossl_quic_tx_packetiser_schedule_handshake_done,004d3a00,8,9,ok
ossl_quic_tx_packetiser_schedule_ack_eliciting,004d3a10,48,12,ok
ossl_quic_tx_packetiser_schedule_ack,004d3a40,44,12,ok
ossl_quic_tx_packetiser_generate,004d3a70,12641,1367,ok
ossl_quic_tx_packetiser_record_received_closing_bytes,004d6d20,8,9,ok
ossl_quic_tx_packetiser_schedule_conn_close,004d6d30,147,48,ok
ossl_quic_tx_packetiser_set_msg_callback,004d6dd0,15,10,ok
ossl_quic_tx_packetiser_set_msg_callback_arg,004d6de0,8,9,ok
ossl_quic_tx_packetiser_get_next_pn,004d6df0,23,14,ok
ossl_quic_tx_packetiser_get_deadline,004d6e10,170,46,ok
compare,004d6ec0,53,17,ok
ossl_quic_txpim_new,004d6f00,22,9,ok
ossl_quic_txpim_free,004d6f20,135,23,ok
ossl_quic_txpim_pkt_alloc,004d6fc0,277,61,ok
ossl_quic_txpim_pkt_release,004d70f0,54,22,ok
ossl_quic_txpim_pkt_add_cfq_item,004d7130,20,14,ok
ossl_quic_txpim_pkt_clear_chunks,004d7150,12,9,ok
ossl_quic_txpim_pkt_append_chunk,004d7160,215,59,ok
ossl_quic_txpim_pkt_get_chunks,004d7250,69,13,ok
ossl_quic_txpim_pkt_get_num_chunks,004d72a0,8,8,ok
ossl_quic_txpim_get_in_use,004d72b0,5,8,ok
PACKET_get_quic_vlint,004d72c0,82,22,ok
ossl_quic_frame_ack_contains_pn,004d7320,49,22,ok
ossl_quic_wire_encode_padding,004d7360,10,9,ok
ossl_quic_wire_encode_frame_ping,004d7370,10,9,ok
ossl_quic_wire_encode_frame_ack,004d7380,366,54,ok
ossl_quic_wire_encode_frame_reset_stream,004d7500,94,21,ok
ossl_quic_wire_encode_frame_stop_sending,004d7570,78,18,ok
ossl_quic_wire_encode_frame_crypto_hdr,004d75d0,78,18,ok
ossl_quic_wire_get_encoded_frame_len_crypto_hdr,004d7630,346,70,ok
ossl_quic_wire_encode_frame_crypto,004d77b0,132,28,ok
ossl_quic_wire_encode_frame_new_token,004d7840,76,18,ok
ossl_quic_wire_encode_frame_stream_hdr,004d78a0,150,32,ok
ossl_quic_wire_get_encoded_frame_len_stream_hdr,004d7940,578,106,ok
ossl_quic_wire_encode_frame_stream,004d7bb0,212,32,ok
ossl_quic_wire_encode_frame_max_data,004d7ca0,52,16,ok
ossl_quic_wire_encode_frame_max_stream_data,004d7ce0,73,19,ok
ossl_quic_wire_encode_frame_max_streams,004d7d30,60,16,ok
ossl_quic_wire_encode_frame_data_blocked,004d7d70,52,16,ok
ossl_quic_wire_encode_frame_stream_data_blocked,004d7db0,73,19,ok
ossl_quic_wire_encode_frame_streams_blocked,004d7e00,60,17,ok
ossl_quic_wire_encode_frame_new_conn_id,004d7e40,148,22,ok
ossl_quic_wire_encode_frame_retire_conn_id,004d7ee0,52,16,ok
ossl_quic_wire_encode_frame_path_challenge,004d7f20,57,16,ok
ossl_quic_wire_encode_frame_path_response,004d7f60,57,16,ok
ossl_quic_wire_encode_frame_conn_close,004d7fa0,124,24,ok
ossl_quic_wire_encode_frame_handshake_done,004d8030,10,9,ok
ossl_quic_wire_encode_transport_param_bytes,004d8040,139,29,ok
ossl_quic_wire_encode_transport_param_int,004d80e0,124,23,ok
ossl_quic_wire_encode_transport_param_cid,004d8170,283,61,ok
ossl_quic_wire_peek_frame_header,004d82a0,136,28,ok
ossl_quic_wire_skip_frame_header,004d8330,82,22,ok
ossl_quic_wire_peek_frame_ack_num_ranges,004d8390,278,65,ok
ossl_quic_wire_decode_frame_ack,004d84b0,1126,231,ok
ossl_quic_wire_decode_frame_reset_stream,004d8920,254,51,ok
ossl_quic_wire_decode_frame_stop_sending,004d8a30,197,42,ok
ossl_quic_wire_decode_frame_crypto,004d8b00,268,58,ok
ossl_quic_wire_decode_frame_new_token,004d8c20,185,40,ok
ossl_quic_wire_decode_frame_stream,004d8cf0,473,113,ok
ossl_quic_wire_decode_frame_max_data,004d8ef0,156,35,ok
ossl_quic_wire_decode_frame_max_stream_data,004d8fa0,197,43,ok
ossl_quic_wire_decode_frame_max_streams,004d9070,157,35,ok
ossl_quic_wire_decode_frame_data_blocked,004d9120,156,35,ok
ossl_quic_wire_decode_frame_stream_data_blocked,004d91d0,197,44,ok
ossl_quic_wire_decode_frame_streams_blocked,004d92a0,157,35,ok
ossl_quic_wire_decode_frame_new_conn_id,004d9350,626,138,ok
ossl_quic_wire_decode_frame_retire_conn_id,004d95d0,156,35,ok
ossl_quic_wire_decode_frame_path_challenge,004d9680,230,46,ok
ossl_quic_wire_decode_frame_path_response,004d9780,230,46,ok
ossl_quic_wire_decode_frame_conn_close,004d9880,343,70,ok
ossl_quic_wire_decode_padding,004d99f0,70,31,ok
ossl_quic_wire_decode_frame_ping,004d9a50,78,21,ok
ossl_quic_wire_decode_frame_handshake_done,004d9ab0,78,21,ok
ossl_quic_wire_peek_transport_param,004d9b10,57,17,ok
ossl_quic_wire_decode_transport_param_bytes,004d9b60,201,43,ok
ossl_quic_wire_decode_transport_param_int,004d9c40,244,50,ok
ossl_quic_wire_decode_transport_param_cid,004d9d50,224,47,ok
ossl_quic_wire_decode_transport_param_preferred_addr,004d9e40,442,113,ok
ossl_quic_frame_type_to_string,004da000,277,73,ok
ossl_quic_err_to_string,004da210,165,45,ok
ossl_quic_hdr_protector_init,004da340,450,69,ok
ossl_quic_hdr_protector_cleanup,004da520,40,12,ok
ossl_quic_hdr_protector_decrypt,004da550,620,102,ok
ossl_quic_hdr_protector_decrypt_fields,004da7e0,554,85,ok
ossl_quic_hdr_protector_encrypt,004daa20,625,97,ok
ossl_quic_hdr_protector_encrypt_fields,004dacc0,558,84,ok
ossl_quic_wire_decode_pkt_hdr,004daf10,2164,413,ok
ossl_quic_wire_encode_pkt_hdr,004db7a0,977,164,ok
ossl_quic_wire_get_encoded_pkt_hdr_len,004dbba0,318,75,ok
ossl_quic_wire_get_pkt_hdr_dst_conn_id,004dbd00,290,69,ok
ossl_quic_wire_decode_pkt_hdr_pn,004dbe30,219,56,ok
ossl_quic_wire_determine_pn_len,004dbf30,59,19,ok
ossl_quic_wire_encode_pkt_hdr_pn,004dbf70,84,31,ok
ossl_quic_calculate_retry_integrity_tag,004dbfe0,1067,167,ok
ossl_quic_validate_retry_integrity_tag,004dc420,86,23,ok
uint_set_merge_adjacent,004dc480,113,36,ok
ossl_uint_set_init,004dc510,16,10,ok
ossl_uint_set_destroy,004dc520,63,17,ok
ossl_uint_set_insert,004dc560,1051,280,ok
ossl_uint_set_remove,004dc9f0,341,79,ok
ossl_uint_set_query,004dcb60,73,20,ok
DTLS_RECORD_LAYER_new,004dcbc0,104,22,ok
DTLS_RECORD_LAYER_clear,004dcc30,143,28,ok
DTLS_RECORD_LAYER_free,004dccd0,73,15,ok
dtls1_read_bytes,004dcd30,3195,460,ok
dtls1_write_bytes,004dda10,362,55,ok
do_dtls1_write,004ddb90,278,48,ok
dtls1_increment_epoch,004ddcc0,27,17,ok
dtls1_get_epoch,004ddcf0,19,14,ok
rlayer_msg_callback_wrapper,004ddd40,35,14,ok
rlayer_padding_wrapper,004ddd70,23,12,ok
rlayer_security_wrapper,004ddd90,5,13,ok
ossl_early_data_count_ok,004ddda0,311,43,ok
ssl_release_record.constprop.0,004ddef0,394,63,ok
RECORD_LAYER_init,004de0b0,4,9,ok
RECORD_LAYER_clear,004de0c0,743,106,ok
RECORD_LAYER_read_pending,004de3d0,17,11,ok
RECORD_LAYER_processed_read_pending,004de3f0,53,14,ok
RECORD_LAYER_write_pending,004de430,11,8,ok
ssl3_pending,004de440,219,40,ok
SSL_CTX_set_default_read_buffer_len,004de540,8,9,ok
SSL_set_default_read_buffer_len,004de550,78,20,ok
SSL_rstate_string_long,004de5b0,96,27,ok
SSL_rstate_string,004de620,96,27,ok
ossl_tls_handle_rlayer_return,004de690,333,54,ok
ssl3_write_bytes,004de800,1451,241,ok
ssl_release_record,004dede0,429,72,ok
ssl3_read_bytes,004defc0,4084,598,ok
ossl_ssl_set_custom_record_layer,004e0040,15,10,ok
ssl_set_new_record_layer,004e0050,4288,630,ok
RECORD_LAYER_reset,004e11a0,188,21,ok
ssl_set_record_protocol_version,004e1260,73,18,ok
satsub64be,004e12c0,75,32,ok
dtls_set_in_init,004e1310,7,9,ok
dtls_get_max_record_overhead,004e1320,73,23,ok
dtls_free,004e1370,344,47,ok
dtls_new_record_layer,004e14e0,553,64,ok
dtls_get_more_records,004e1720,2776,426,ok
dtls_prepare_record_header,004e2210,283,38,ok
dtls_post_encryption_processing,004e2340,26,16,ok
tls1_allocate_write_buffers,004e2370,72,21,ok
tls1_initialise_write_packets,004e23d0,297,49,ok
tls1_mac,004e2510,641,129,ok
tls1_cipher,004e27b0,3450,462,ok
tls1_set_crypto_state,004e3560,1383,190,ok
tls_unprocessed_read_pending,004e3b00,14,8,ok
tls_processed_read_pending,004e3b10,21,8,ok
tls_app_data_pending,004e3b30,65,28,ok
tls_get_max_records,004e3b80,14,11,ok
tls_get_alert_code,004e3b90,7,8,ok
tls_set_protocol_version,004e3ba0,10,11,ok
tls_set_plain_alerts,004e3bb0,7,9,ok
tls_set_first_handshake,004e3bc0,7,9,ok
tls_set_max_pipelines,004e3bd0,24,12,ok
tls_get_state,004e3bf0,79,27,ok
tls_set_max_frag_len,004e3c50,7,9,ok
tls_set_options,004e3c60,454,75,ok
tls_set1_bio,004e3e50,54,15,ok
tls_get_compression,004e3e90,20,14,ok
ossl_rlayer_fatal.constprop.0,004e3eb0,157,47,ok
tls_read_record,004e3f50,299,41,ok
tls_increment_sequence_ctr,004e4090,148,47,ok
tls_int_free,004e4130,443,51,ok
tls_free,004e4300,94,21,ok
tls_free_buffers,004e4360,354,57,ok
tls_release_record,004e44e0,421,49,ok
tls_retry_write_records,004e4690,1087,156,ok
tls_write_records,004e4af0,134,25,ok
tls_alloc_buffers,004e4b80,751,130,ok
ossl_tls_buffer_release,004e4e80,33,10,ok
ossl_tls_rl_record_set_seq_num,004e4eb0,8,9,ok
ossl_rlayer_fatal,004e4ec0,158,46,ok
ossl_set_tls_provider_parameters,004e4f60,338,81,ok
ssl3_cbc_record_digest_supported,004e50c0,61,19,ok
tls_setup_write_buffer,004e5110,673,104,ok
tls_setup_read_buffer,004e53d0,258,47,ok
tls_default_read_n,004e54e0,928,159,ok
tls_get_more_records,004e58b0,2840,344,ok
tls_default_validate_record_header,004e6420,154,27,ok
tls_do_compress,004e64d0,64,17,ok
tls_do_uncompress,004e6510,119,26,ok
tls_default_post_process_record,004e6590,335,55,ok
tls13_common_post_process_record,004e66f0,223,32,ok
tls_int_new_record_layer,004e67e0,1123,145,ok
tls_new_record_layer,004e6c70,426,65,ok
tls_get_max_records_default,004e6e30,151,29,ok
tls_allocate_write_buffers_default,004e6ee0,12,9,ok
tls_initialise_write_packets_default,004e6ef0,281,49,ok
tls_prepare_record_header_default,004e7020,241,32,ok
tls_prepare_for_encryption_default,004e7120,267,41,ok
tls_post_encryption_processing_default,004e7240,594,72,ok
tls_write_records_default,004e74c0,1219,176,ok
tls_default_set_protocol_version,004e79a0,9,8,ok
tls_get_max_records_multiblock,004e79b0,224,31,ok
tls_write_records_multiblock,004e7aa0,750,118,ok
tls_any_cipher,004e7da0,6,8,ok
tls_any_set_protocol_version,004e7db0,27,14,ok
tls_any_prepare_for_encryption,004e7dd0,6,8,ok
dtls_any_set_protocol_version,004e7de0,27,14,ok
tls_validate_record_header,004e7e00,696,73,ok
tls_any_set_crypto_state,004e80e0,72,14,ok
ossl_rio_notifier_init,004e8130,116,21,ok
ossl_rio_notifier_cleanup,004e81b0,35,14,ok
ossl_rio_notifier_signal,004e81e0,61,18,ok
ossl_rio_notifier_unsignal,004e8230,86,24,ok
sk_OCSP_RESPONSE_freefunc_thunk,004e82a0,8,11,ok
init_ech,004e82b0,24,11,ok
init_session_ticket,004e82d0,23,11,ok
init_npn,004e82f0,16,9,ok
init_etm,004e8300,16,9,ok
init_ems,004e8310,31,11,ok
init_srtp,004e8330,24,11,ok
init_psk_kex_modes,004e8350,16,9,ok
init_post_handshake_auth,004e8360,16,9,ok
tls_construct_compress_certificate,004e8370,6,8,ok
tls_parse_compress_certificate,004e8380,6,8,ok
init_server_cert_type,004e8390,22,11,ok
init_client_cert_type,004e83b0,22,11,ok
final_ems,004e83d0,167,25,ok
final_renegotiate,004e8490,136,26,ok
tls_construct_certificate_authorities,004e8530,198,39,ok
tls_parse_certificate_authorities,004e8600,100,19,ok
init_certificate_authorities,004e8670,41,10,ok
final_early_data,004e86a0,226,34,ok
tls_init_compress_certificate,004e8790,17,9,ok
final_key_share,004e87b0,700,115,ok
init_sig_algs,004e8a90,57,11,ok
init_sig_algs_cert,004e8ad0,57,11,ok
init_ec_point_formats,004e8b10,57,11,ok
init_srp,004e8b50,46,10,ok
final_alpn,004e8b80,82,23,ok
final_maxfragmentlen,004e8be0,127,30,ok
final_server_name,004e8c70,1000,133,ok
final_psk,004e9080,121,19,ok
final_ech,004e9100,94,20,ok
final_supported_versions,004e9170,77,14,ok
final_sig_algs,004e91d0,128,26,ok
final_ec_pt_formats,004e9260,202,34,ok
init_server_name,004e9330,69,14,ok
init_status_request,004e9380,126,20,ok
init_alpn,004e9410,131,17,ok
ossl_ech_copy_inner2outer,004e94a0,179,31,ok
ossl_ech_same_key_share,004e9570,6,8,ok
ossl_ech_2bcompressed,004e9580,34,14,ok
ossl_ech_same_ext,004e95b0,141,43,ok
ossl_get_extension_type,004e9650,26,14,ok
tls_validate_all_contexts,004e9670,240,55,ok
extension_is_relevant,004e9770,125,42,ok
tls_collect_extensions,004e9810,1474,196,ok
tls_parse_extension,004e9e10,334,72,ok
tls_parse_all_extensions,004e9f80,375,63,ok
should_add_extension,004ea100,236,65,ok
tls_construct_extensions,004ea220,1627,230,ok
tls_psk_do_binder,004ea8d0,1837,217,ok
add_key_share,004eb010,496,60,ok
tls_construct_ctos_renegotiate,004eb220,535,59,ok
tls_construct_ctos_server_name,004eb450,440,54,ok
tls_construct_ctos_maxfragmentlen,004eb620,243,32,ok
tls_construct_ctos_srp,004eb720,291,40,ok
tls_construct_ctos_ec_pt_formats,004eb850,678,81,ok
tls_construct_ctos_supported_groups,004ebb10,2078,271,ok
tls_construct_ctos_session_ticket,004ec370,514,80,ok
tls_construct_ctos_sig_algs,004ec590,434,50,ok
tls_construct_ctos_status_request,004ec750,643,86,ok
tls_construct_ctos_npn,004ec9f0,241,33,ok
tls_construct_ctos_alpn,004ecaf0,327,52,ok
tls_construct_ctos_use_srtp,004ecc40,387,61,ok
tls_construct_ctos_etm,004ecde0,209,30,ok
tls_construct_ctos_sct,004ecec0,214,30,ok
tls_construct_ctos_ems,004ecfb0,209,30,ok
tls_construct_ctos_supported_versions,004ed090,449,63,ok
tls_construct_ctos_psk_kex_modes,004ed280,316,35,ok
tls_construct_ctos_key_share,004ed3d0,853,120,ok
tls_construct_ctos_cookie,004ed750,321,41,ok
tls_construct_ctos_early_data,004ed8a0,1498,194,ok
tls_construct_ctos_padding,004edec0,452,65,ok
tls_construct_ctos_psk,004ee0b0,2354,286,ok
tls_construct_ctos_post_handshake_auth,004eea40,229,32,ok
tls_parse_stoc_renegotiate,004eeb40,444,73,ok
tls_parse_stoc_maxfragmentlen,004eed20,204,35,ok
tls_parse_stoc_server_name,004eee10,311,47,ok
tls_parse_stoc_ec_pt_formats,004eef70,465,83,ok
tls_parse_stoc_session_ticket,004ef150,265,34,ok
tls_parse_stoc_status_request,004ef270,210,35,ok
tls_parse_stoc_sct,004ef360,466,56,ok
tls_parse_stoc_npn,004ef560,583,96,ok
tls_parse_stoc_alpn,004ef7c0,902,160,ok
tls_parse_stoc_use_srtp,004efb70,401,66,ok
tls_parse_stoc_etm,004efd10,83,17,ok
tls_parse_stoc_ems,004efd70,50,16,ok
tls_parse_stoc_supported_versions,004efdb0,255,40,ok
tls_parse_stoc_key_share,004efed0,1367,210,ok
tls_parse_stoc_cookie,004f0470,246,36,ok
tls_parse_stoc_early_data,004f0580,372,53,ok
tls_parse_stoc_psk,004f0710,471,94,ok
tls_construct_ctos_client_cert_type,004f0900,258,36,ok
tls_parse_stoc_client_cert_type,004f0a10,265,42,ok
tls_construct_ctos_server_cert_type,004f0b40,258,36,ok
tls_parse_stoc_server_cert_type,004f0c50,265,42,ok
tls_construct_ctos_ech,004f0d80,1924,234,ok
tls_parse_stoc_ech,004f1540,390,57,ok
custom_ext_add_old_cb_wrap,004f1700,36,20,ok
custom_ext_free_old_cb_wrap,004f1730,18,16,ok
custom_ext_parse_old_cb_wrap,004f1750,36,20,ok
custom_ext_find,004f1780,92,39,ok
custom_ext_init,004f1800,50,22,ok
custom_ext_parse,004f1840,413,80,ok
custom_ext_add,004f19f0,1016,154,ok
custom_exts_copy_flags,004f1e10,197,68,ok
custom_exts_copy,004f1ef0,471,82,ok
custom_exts_copy_conn,004f2100,903,1,failed
custom_exts_free,004f24b0,167,34,ok
SSL_CTX_has_client_custom_ext,004f2560,68,24,ok
ossl_tls_add_custom_ext_intern,004f25b0,589,121,ok
SSL_CTX_add_client_custom_ext,004f2840,601,91,ok
SSL_CTX_add_server_custom_ext,004f2ab0,607,93,ok
SSL_CTX_add_custom_ext,004f2d40,415,87,ok
SSL_extension_supported,004f2f00,79,19,ok
sk_OCSP_RESPID_freefunc_thunk,004f2f60,8,11,ok
check_overlap,004f2f70,302,45,ok
tls_accept_ksgroup,004f30a0,208,30,ok
tls_parse_ctos_renegotiate,004f3180,228,44,ok
tls_parse_ctos_server_name,004f3280,580,88,ok
tls_parse_ctos_maxfragmentlen,004f34e0,189,29,ok
tls_parse_ctos_srp,004f35b0,260,37,ok
tls_parse_ctos_ec_pt_formats,004f36c0,287,41,ok
tls_parse_ctos_session_ticket,004f37f0,123,21,ok
tls_parse_ctos_sig_algs_cert,004f3870,212,44,ok
tls_parse_ctos_sig_algs,004f3950,209,44,ok
tls_parse_ctos_status_request,004f3a30,805,132,ok
tls_parse_ctos_npn,004f3d90,36,11,ok
tls_parse_ctos_alpn,004f3dc0,419,67,ok
tls_parse_ctos_use_srtp,004f3f70,547,100,ok
tls_parse_ctos_etm,004f41b0,25,11,ok
tls_parse_ctos_psk_kex_modes,004f41d0,192,38,ok
tls_parse_ctos_key_share,004f42a0,1724,211,ok
tls_parse_ctos_cookie,004f4990,1855,219,ok
tls_parse_ctos_supported_groups,004f50f0,334,50,ok
tls_parse_ctos_ems,004f5250,93,17,ok
tls_parse_ctos_early_data,004f52c0,138,21,ok
tls_parse_ctos_psk,004f5360,2376,302,ok
tls_parse_ctos_post_handshake_auth,004f5ce0,83,15,ok
tls_construct_stoc_renegotiate,004f5d40,248,31,ok
tls_construct_stoc_server_name,004f5e50,200,29,ok
tls_construct_stoc_maxfragmentlen,004f5f30,196,22,ok
tls_construct_stoc_ec_pt_formats,004f6000,228,33,ok
tls_construct_stoc_supported_groups,004f60f0,515,82,ok
tls_construct_stoc_session_ticket,004f6310,166,27,ok
tls_construct_stoc_status_request,004f63c0,265,41,ok
tls_construct_stoc_next_proto_neg,004f64f0,232,35,ok
tls_construct_stoc_alpn,004f65f0,214,25,ok
tls_construct_stoc_use_srtp,004f66d0,227,24,ok
tls_construct_stoc_etm,004f67c0,223,31,ok
tls_construct_stoc_ems,004f68c0,144,23,ok
tls_construct_stoc_supported_versions,004f6960,203,28,ok
tls_construct_stoc_key_share,004f6a40,1118,122,ok
tls_construct_stoc_cookie,004f6ec0,1400,143,ok
tls_construct_stoc_cryptopro_bug,004f7450,173,38,ok
tls_construct_stoc_early_data,004f7510,290,39,ok
tls_construct_stoc_psk,004f7650,176,22,ok
tls_construct_stoc_client_cert_type,004f7710,361,41,ok
tls_parse_ctos_client_cert_type,004f78a0,289,58,ok
tls_construct_stoc_server_cert_type,004f79d0,224,27,ok
tls_parse_ctos_server_cert_type,004f7ac0,333,57,ok
tls_parse_ctos_ech,004f7c30,282,54,ok
tls_construct_stoc_ech,004f7d80,701,73,ok
SSL_get_state,004f8060,57,22,ok
SSL_in_init,004f80c0,57,22,ok
SSL_is_init_finished,004f8120,92,24,ok
SSL_in_before,004f8190,96,24,ok
ossl_statem_get_state,004f8200,14,14,ok
ossl_statem_clear,004f8210,91,18,ok
ossl_statem_set_renegotiate,004f8270,64,16,ok
ossl_statem_send_fatal,004f82b0,131,22,ok
ossl_statem_fatal,004f8340,259,57,ok
state_machine,004f8450,3350,531,ok
ossl_statem_in_error,004f9220,13,8,ok
ossl_statem_set_in_init,004f9230,40,19,ok
ossl_statem_get_in_handshake,004f9270,7,8,ok
ossl_statem_set_in_handshake,004f9280,24,15,ok
ossl_statem_skip_early_data,004f92a0,43,15,ok
ossl_statem_check_finish_init,004f92d0,305,60,ok
ossl_statem_set_hello_verify_done,004f9420,84,18,ok
ossl_statem_connect,004f9480,64,25,ok
ossl_statem_accept,004f94d0,70,25,ok
statem_flush,004f9520,52,17,ok
ossl_statem_app_data_allowed,004f9560,71,20,ok
ossl_statem_export_allowed,004f95b0,25,14,ok
ossl_statem_export_early_allowed,004f95d0,34,14,ok
sk_X509_freefunc_thunk,004f9600,8,11,ok
tls_construct_client_hello_aux,004f9610,1420,207,ok
tls_construct_client_hello,004f9bf0,1743,225,ok
set_client_ciphersuite,004fa310,666,80,ok
tls_construct_cke_psk_preamble,004fa5d0,845,100,ok
tls_construct_cke_gost,004fa930,957,108,ok
tls_construct_client_certificate,004fad10,502,63,ok
tls_construct_end_of_early_data,004faf20,90,15,ok
tls_construct_next_proto,004faf80,311,54,ok
sk_OCSP_RESPONSE_freefunc_thunk,004fb0d0,8,11,ok
ossl_statem_client_read_transition,004fb0e0,1084,238,ok
ossl_statem_client_write_transition,004fb580,979,185,ok
ossl_statem_client_pre_work,004fb9b0,255,46,ok
ossl_statem_client_construct_message,004fbad0,319,62,ok
ossl_statem_client_max_message_size,004fbc50,160,49,ok
dtls_process_hello_verify,004fbd30,282,64,ok
tls_process_server_hello,004fbe60,4480,499,ok
tls_process_server_rpk,004fd010,147,23,ok
tls_process_server_certificate,004fd0b0,1404,184,ok
tls_post_process_server_certificate,004fd660,1207,146,ok
tls_process_certificate_request,004fdb60,1529,183,ok
tls_process_new_session_ticket,004fe1b0,1577,213,ok
tls_process_cert_status_body,004fe800,836,103,ok
tls_process_cert_status,004feb60,836,103,ok
tls_process_initial_server_flight,004feec0,757,80,ok
ossl_gost18_cke_cipher_nid,004ff1e0,40,16,ok
ossl_gost_ukm,004ff210,202,29,ok
tls_construct_client_key_exchange,004ff2e0,3173,388,ok
tls_client_key_exchange_post_work,004ffff0,230,40,ok
ossl_statem_client_post_work,005000f0,565,130,ok
tls_prepare_client_certificate,00500360,817,102,ok
ossl_statem_client_post_process_message,005006d0,100,27,ok
ssl3_check_cert_and_algorithm,00500740,406,49,ok
tls_process_key_exchange,005008f0,4142,505,ok
tls_process_server_done,005019a0,501,66,ok
ossl_statem_client_process_message,00501bc0,651,108,ok
tls_process_hello_req,00501ec0,128,25,ok
ssl_do_client_cert_cb,00501f60,25,18,ok
dtls1_preprocess_fragment,00501fc0,319,53,ok
dtls1_reassemble_fragment,00502120,1246,199,ok
dtls1_hm_fragment_free,00502620,78,14,ok
dtls1_do_write,00502680,1731,277,ok
dtls_get_message,00502d70,2803,363,ok
dtls_get_message_body,00503880,221,38,ok
dtls_construct_change_cipher_spec,00503970,114,24,ok
dtls1_read_failed,005039f0,154,31,ok
dtls1_get_queue_priority,00503aa0,8,8,ok
dtls1_buffer_message,00503ab0,547,92,ok
dtls1_retransmit_message,00503cf0,411,77,ok
dtls1_retransmit_buffered_messages,00503ea0,141,27,ok
dtls1_set_message_header,00503f40,86,25,ok
dtls1_get_message_header,00503fa0,130,20,ok
dtls1_set_handshake_header,00504030,207,35,ok
dtls1_close_construct_packet,00504110,192,32,ok
sk_X509_NAME_cmpfunc_thunk,005041e0,11,11,ok
ssl_add_cert_to_wpacket,005041f0,445,57,ok
ca_dn_cmp,005043d0,11,9,ok
get_cert_verify_tbs_data.constprop.0,005043e0,383,95,ok
ossl_statem_set_mutator,00504580,103,23,ok
ssl3_do_write,00504600,591,83,ok
tls_close_construct_packet,00504860,101,20,ok
tls_construct_cert_verify,005048d0,1267,178,ok
tls_process_cert_verify,00504df0,1717,251,ok
tls_construct_finished,00505510,520,74,ok
tls_construct_key_update,00505730,100,18,ok
tls_process_key_update,005057a0,288,42,ok
ssl3_take_mac,005058e0,71,23,ok
tls_process_change_cipher_spec,00505930,342,54,ok
tls_construct_change_cipher_spec,00505ab0,90,17,ok
tls_get_peer_pkey,00505b10,40,15,ok
tls_process_rpk,00505b40,1320,195,ok
tls_output_rpk,00506090,551,87,ok
ssl3_output_cert_chain,005062e0,808,125,ok
tls_finish_handshake,00506640,873,122,ok
tls_get_message_header,005069f0,660,81,ok
tls_get_message_body,00506c90,713,100,ok
ssl_x509err2alert,00506f70,42,20,ok
ssl_allow_compression,00506fb0,29,14,ok
ssl_version_cmp,00506fe0,94,26,ok
ssl_version_supported,00507050,962,164,ok
ssl_check_version_downgrade,00507450,467,83,ok
